,user_id,ProductId,rating
41485,4780,411,1
41486,4118,305,5
41487,40,364,3
41488,6760,1283,4
41489,5108,2278,4
41490,1928,2846,1
41491,751,2734,5
41492,6759,235,5
41493,7464,1564,1
41494,6666,1556,4
41495,5762,2386,4
41496,3042,215,4
41497,7597,510,2
41498,4819,1835,2
41499,2738,38,3
41500,1676,2334,2
41501,2319,2398,2
41502,6865,2845,2
41503,1217,1385,4
41504,4476,907,4
41505,5301,1752,2
41506,5601,1329,5
41507,912,2513,4
41508,903,2819,3
41509,5688,2213,1
41510,4548,572,4
41511,758,986,3
41512,6924,1665,3
41513,6077,2199,2
41514,820,2213,5
41515,2413,2036,2
41516,484,1805,3
41517,3783,114,5
41518,2968,1448,4
41519,1950,247,2
41520,3273,1589,4
41521,2567,653,3
41522,6736,590,4
41523,6144,630,4
41524,7571,621,4
41525,7516,704,1
41526,6074,2401,1
41527,3452,2319,5
41528,5384,2109,4
41529,4402,2690,2
41530,3693,1796,3
41531,558,110,5
41532,1136,1202,5
41533,6896,2784,2
41534,4813,2370,2
41535,1903,2568,5
41536,7210,1004,1
41537,5435,2409,5
41538,2678,2660,5
41539,4810,2413,5
41540,7413,1638,5
41541,4551,1123,2
41542,3601,1192,2
41543,2028,2828,2
41544,3172,421,2
41545,7440,1973,1
41546,6005,854,4
41547,4070,928,2
41548,5070,952,1
41549,1983,1379,5
41550,5797,2252,2
41551,5929,1382,5
41552,1021,2,5
41553,4832,825,5
41554,1554,1230,5
41555,4208,1020,4
41556,5863,2735,3
41557,7376,143,4
41558,6428,2461,3
41559,1956,1336,3
41560,4387,1491,4
41561,3160,2069,5
41562,5861,2110,3
41563,6732,1256,4
41564,2051,1629,4
41565,3749,416,2
41566,3618,556,1
41567,3,2263,1
41568,3538,107,5
41569,4506,1548,4
41570,2660,1463,3
41571,3087,1362,1
41572,1238,1448,1
41573,3608,1731,2
41574,1337,151,5
41575,3977,262,3
41576,2088,1412,3
41577,2174,2284,1
41578,6611,1241,5
41579,5685,506,5
41580,3848,821,1
41581,4070,92,1
41582,7006,1360,3
41583,2920,65,1
41584,6547,737,5
41585,7620,9,4
41586,2169,1877,1
41587,5410,1538,4
41588,947,2375,2
41589,531,100,2
41590,2441,2663,1
41591,3141,757,1
41592,1121,2881,1
41593,1486,136,4
41594,982,1997,1
41595,1964,2478,5
41596,7547,1763,2
41597,1478,1056,1
41598,7269,2873,4
41599,7483,1212,2
41600,4237,1462,4
41601,807,1394,5
41602,1126,253,4
41603,2791,1485,3
41604,6754,1833,3
41605,6807,1385,3
41606,638,381,1
41607,2559,703,4
41608,2603,2762,5
41609,2163,1577,3
41610,6580,1923,4
41611,7687,2340,3
41612,830,1437,3
41613,534,1109,4
41614,5683,2892,4
41615,1534,984,3
41616,6084,535,3
41617,3845,2601,1
41618,733,2189,4
41619,2548,2610,4
41620,1808,2022,3
41621,6623,2391,2
41622,1139,836,1
41623,7968,2696,3
41624,4565,2604,5
41625,2738,1218,4
41626,2337,2417,5
41627,1225,142,5
41628,7079,42,2
41629,455,502,5
41630,2247,1273,3
41631,5601,1260,1
41632,69,1596,3
41633,2731,240,4
41634,4875,1131,5
41635,1725,2678,2
41636,237,513,3
41637,1338,568,5
41638,4800,2693,2
41639,6923,653,1
41640,2624,2462,5
41641,1010,1193,3
41642,451,588,5
41643,119,2503,2
41644,6329,2010,2
41645,3242,1178,2
41646,5868,937,5
41647,7589,2430,5
41648,4534,1777,2
41649,4361,2503,5
41650,894,2316,4
41651,2738,689,5
41652,64,1896,3
41653,3468,664,5
41654,7488,1745,4
41655,2740,1951,3
41656,6959,2170,5
41657,4370,2089,5
41658,5204,1200,4
41659,546,1833,4
41660,4378,2323,2
41661,26,1812,2
41662,2129,2644,5
41663,7033,758,3
41664,5811,1641,3
41665,2957,2042,5
41666,4025,2877,5
41667,881,2279,3
41668,4674,384,2
41669,400,1458,5
41670,5061,1609,5
41671,371,2229,2
41672,2035,1879,1
41673,1056,1024,2
41674,1087,2830,1
41675,4501,1146,3
41676,2983,1793,2
41677,3903,813,1
41678,921,2890,1
41679,1772,189,3
41680,1154,216,5
41681,4296,1750,1
41682,5723,412,3
41683,6011,1848,5
41684,6036,441,3
41685,6550,2391,4
41686,6513,1939,1
41687,3514,2438,2
41688,1268,533,5
41689,6045,667,4
41690,986,449,5
41691,7448,2582,1
41692,7780,1923,3
41693,6578,864,4
41694,6017,1639,4
41695,1092,460,1
41696,161,1073,4
41697,7002,535,5
41698,855,1219,3
41699,1537,749,5
41700,24,2102,1
41701,4139,2228,1
41702,6835,1515,4
41703,310,191,2
41704,1310,1996,4
41705,6224,198,3
41706,6649,2022,1
41707,2292,1720,5
41708,6046,1443,3
41709,470,662,2
41710,7917,2809,2
41711,1758,2723,1
41712,2115,2006,5
41713,4183,1348,1
41714,5705,890,5
41715,2298,1437,2
41716,7115,2692,1
41717,2826,322,5
41718,5155,1744,2
41719,7156,1058,2
41720,5720,2377,1
41721,7698,973,1
41722,3070,718,3
41723,2284,76,1
41724,5968,2553,5
41725,3517,396,5
41726,6428,2904,3
41727,4457,1354,5
41728,6378,907,3
41729,4436,2566,1
41730,5134,381,4
41731,6551,2377,2
41732,5663,2259,5
41733,874,1109,1
41734,1241,1913,2
41735,3278,1850,5
41736,2927,2126,2
41737,6290,862,4
41738,7516,2537,5
41739,3802,620,1
41740,566,936,4
41741,5050,2564,3
41742,667,102,2
41743,650,76,3
41744,826,267,4
41745,3285,2210,4
41746,4437,262,3
41747,4914,961,4
41748,3162,902,3
41749,2177,1781,4
41750,3869,2265,1
41751,934,2064,2
41752,3427,2048,4
41753,1400,1234,1
41754,1538,1393,1
41755,5375,596,1
41756,4735,2087,1
41757,379,2855,2
41758,2931,738,1
41759,3716,1922,3
41760,735,2254,2
41761,6759,797,4
41762,4344,1177,3
41763,2241,1954,1
41764,3833,1135,5
41765,2902,1309,3
41766,4266,601,4
41767,2243,1082,5
41768,4060,1284,4
41769,5381,1703,1
41770,5392,1806,1
41771,7741,2895,5
41772,170,472,3
41773,3154,2281,2
41774,4244,2159,3
41775,7313,1489,3
41776,6865,2827,3
41777,4354,1309,3
41778,4385,756,3
41779,6179,1204,1
41780,6265,1066,4
41781,5579,1106,2
41782,7559,2830,3
41783,7374,708,5
41784,2998,1165,3
41785,6273,2757,2
41786,3811,279,5
41787,5205,2446,3
41788,6541,2861,4
41789,3945,1764,1
41790,4996,442,3
41791,2239,1573,5
41792,4243,2016,1
41793,1378,2094,5
41794,588,877,2
41795,7305,2284,4
41796,7363,2496,5
41797,1346,1835,5
41798,2569,1293,2
41799,7179,265,4
41800,2803,2482,1
41801,551,2505,3
41802,7877,2135,5
41803,457,2522,2
41804,3639,564,4
41805,1336,2089,2
41806,6587,730,2
41807,3498,716,2
41808,4650,2282,1
41809,3832,2511,4
41810,5832,681,1
41811,7182,1573,4
41812,6740,1361,3
41813,2413,665,1
41814,3080,1757,3
41815,805,2481,2
41816,5715,2269,2
41817,1854,622,1
41818,1240,1320,4
41819,6123,2527,2
41820,5689,1943,1
41821,1213,2348,2
41822,4407,2130,2
41823,6294,2339,3
41824,2492,1970,1
41825,7269,1749,1
41826,209,1489,3
41827,7410,2713,5
41828,2413,2905,4
41829,6118,1335,3
41830,6931,691,3
41831,2200,960,3
41832,154,2652,1
41833,866,2368,1
41834,1231,1714,5
41835,6787,2058,2
41836,6195,869,5
41837,5804,467,5
41838,7126,1136,3
41839,2045,2432,2
41840,6376,1027,1
41841,4737,2247,4
41842,5556,1573,4
41843,6026,2329,1
41844,3357,2800,5
41845,834,2142,3
41846,4485,1819,2
41847,4847,1456,4
41848,1931,1248,3
41849,1135,1546,4
41850,5943,231,5
41851,5414,2625,5
41852,5446,1258,1
41853,5798,1153,2
41854,1726,1097,4
41855,2603,2801,4
41856,696,1919,3
41857,3263,918,1
41858,5738,1692,3
41859,7711,503,2
41860,4962,631,5
41861,623,1639,3
41862,4034,2014,2
41863,3311,490,2
41864,4482,2892,5
41865,346,1503,2
41866,7950,1029,5
41867,3369,2372,2
41868,6702,925,5
41869,4044,233,3
41870,2261,489,1
41871,96,2441,4
41872,5786,51,4
41873,4459,663,5
41874,6944,1043,5
41875,5832,2659,2
41876,2185,2315,4
41877,5511,1072,1
41878,530,2372,3
41879,6940,230,2
41880,3418,531,2
41881,4123,532,3
41882,1348,1548,4
41883,7636,1867,4
41884,3067,1410,1
41885,1066,20,1
41886,2859,1874,1
41887,7951,327,1
41888,5722,96,4
41889,2038,1747,2
41890,2019,2544,1
41891,1035,1388,5
41892,7786,304,1
41893,7341,235,1
41894,2872,2695,4
41895,4144,1737,5
41896,5085,1443,3
41897,6305,1525,3
41898,5498,1172,2
41899,5238,466,2
41900,627,2462,3
41901,3683,747,5
41902,1554,646,1
41903,6320,380,2
41904,4117,2894,1
41905,6056,1572,1
41906,4231,29,4
41907,4094,2604,3
41908,4100,2342,4
41909,3547,1363,4
41910,6709,1224,1
41911,7562,2627,2
41912,5363,1752,3
41913,4505,1973,3
41914,2583,665,5
41915,6199,524,1
41916,441,834,4
41917,2032,1065,2
41918,841,881,5
41919,4729,1384,5
41920,7341,794,5
41921,7214,1849,4
41922,3539,2779,5
41923,5829,1267,5
41924,7295,1912,3
41925,3612,392,1
41926,1244,2644,3
41927,706,2607,3
41928,3665,1188,1
41929,7587,1772,2
41930,523,747,4
41931,6557,2611,1
41932,2438,2134,5
41933,5856,2648,1
41934,6705,1426,1
41935,6858,1284,2
41936,2017,2585,5
41937,6228,852,2
41938,5666,2569,1
41939,6374,1346,2
41940,7779,1098,5
41941,2415,67,4
41942,5833,2794,4
41943,5993,1443,3
41944,1000,2808,4
41945,7475,423,3
41946,7041,1209,3
41947,7077,2582,2
41948,6131,1916,5
41949,2124,2419,4
41950,6155,1883,5
41951,907,306,2
41952,6845,327,1
41953,6498,256,1
41954,6446,2120,5
41955,5345,1194,5
41956,1506,1503,3
41957,4341,704,1
41958,5542,1631,4
41959,972,109,2
41960,2108,2642,1
41961,4626,2412,3
41962,472,1220,4
41963,1223,196,2
41964,960,2347,4
41965,5492,684,1
41966,4080,752,5
41967,899,2298,2
41968,5667,1021,4
41969,1615,2498,5
41970,3881,2147,3
41971,4141,297,3
41972,7154,1465,1
41973,7521,631,5
41974,7801,1133,5
41975,1002,2728,4
41976,842,1461,4
41977,6968,2431,3
41978,7399,979,3
41979,6668,884,5
41980,3194,2439,4
41981,4650,1893,1
41982,2296,2289,5
41983,1496,2713,3
41984,2770,306,3
41985,5130,1103,3
41986,147,1650,2
41987,2823,1840,4
41988,2598,1499,5
41989,3253,2722,4
41990,5035,1826,1
41991,4107,737,1
41992,5618,1307,1
41993,1382,513,1
41994,6003,847,4
41995,3650,1470,4
41996,4287,891,1
41997,7746,144,1
41998,7023,1923,1
41999,216,1419,2
42000,3299,2599,4
42001,664,2576,4
42002,5143,2515,2
42003,503,7,4
42004,1255,508,3
42005,1312,144,2
42006,6319,2578,1
42007,6399,1896,1
42008,4241,1989,4
42009,3917,1370,5
42010,1820,2728,3
42011,2651,897,3
42012,3363,1697,3
42013,3978,1439,2
42014,7711,729,2
42015,5580,2179,5
42016,4509,2604,1
42017,4372,806,3
42018,699,1817,1
42019,4730,2045,1
42020,4683,2142,5
42021,2533,1176,2
42022,6196,1083,4
42023,4868,1213,4
42024,3332,2856,2
42025,4983,93,4
42026,5406,887,4
42027,4357,842,4
42028,1133,1046,3
42029,5537,1131,5
42030,3262,1736,3
42031,7050,1712,4
42032,6181,1548,5
42033,5850,1485,5
42034,3922,1850,5
42035,3726,425,5
42036,3176,2051,4
42037,7098,1694,1
42038,838,2137,3
42039,5587,2694,2
42040,4007,1775,1
42041,3508,2579,5
42042,6336,2292,4
42043,4911,687,1
42044,6773,213,3
42045,6544,102,4
42046,4174,1215,1
42047,2698,479,5
42048,3405,1945,4
42049,7625,1118,1
42050,2696,503,3
42051,2616,138,5
42052,3206,2675,2
42053,4377,1240,2
42054,5619,2490,2
42055,2442,2369,5
42056,7981,733,2
42057,6427,2032,2
42058,2397,914,2
42059,5223,2556,4
42060,754,840,5
42061,7638,466,2
42062,225,25,1
42063,2734,2652,5
42064,1162,1686,5
42065,3207,1057,5
42066,3446,1089,3
42067,4215,1050,3
42068,4781,2311,1
42069,6507,1176,3
42070,6376,1512,4
42071,2357,1045,2
42072,3719,2025,3
42073,4649,653,1
42074,4456,1288,5
42075,5450,345,4
42076,7274,512,3
42077,1262,1973,1
42078,7098,1774,5
42079,4586,2355,5
42080,4628,1772,5
42081,6711,1156,3
42082,944,1894,3
42083,3147,1062,4
42084,969,1969,5
42085,1571,1436,2
42086,466,1789,4
42087,4949,2645,3
42088,3170,487,1
42089,1311,1209,4
42090,4830,1,3
42091,5104,1679,5
42092,5280,83,2
42093,497,2894,4
42094,3045,2079,5
42095,2076,2762,2
42096,1450,2405,4
42097,6250,1530,3
42098,7627,1033,1
42099,4658,557,4
42100,1452,2189,1
42101,294,1690,5
42102,5093,1087,2
42103,1629,2477,5
42104,3581,805,1
42105,3346,78,5
42106,6582,264,5
42107,2563,2696,3
42108,6032,1799,4
42109,1555,1184,1
42110,379,1767,3
42111,5456,81,5
42112,3060,743,4
42113,6663,583,2
42114,3948,1103,5
42115,2264,977,1
42116,7947,2875,1
42117,34,828,1
42118,2798,2477,3
42119,4619,863,3
42120,5007,2217,1
42121,7710,2432,3
42122,7066,1076,5
42123,3391,361,3
42124,3533,259,2
42125,4199,1483,4
42126,4310,281,1
42127,3325,259,3
42128,5084,592,5
42129,5491,1197,3
42130,3944,1958,1
42131,3442,725,4
42132,5126,1058,4
42133,5229,1099,1
42134,2231,1856,4
42135,5365,2667,3
42136,4399,2871,5
42137,2530,1203,3
42138,3666,1131,4
42139,7570,1209,4
42140,3143,2007,4
42141,7611,2771,2
42142,2586,2754,2
42143,1767,1460,5
42144,2652,1241,2
42145,6053,1181,4
42146,5016,319,5
42147,5345,1297,2
42148,4324,666,5
42149,1845,2875,4
42150,5609,704,4
42151,7737,656,2
42152,259,1360,4
42153,6915,771,3
42154,4165,1667,2
42155,1218,2864,4
42156,6423,1342,1
42157,1212,1118,4
42158,4537,1284,4
42159,4090,616,2
42160,5248,681,3
42161,6723,1867,2
42162,3025,2793,1
42163,815,2340,4
42164,5593,1514,2
42165,4169,1335,4
42166,934,2460,3
42167,2632,685,2
42168,5413,97,5
42169,2351,553,2
42170,2244,2665,2
42171,7022,982,1
42172,4968,2393,1
42173,6684,2585,4
42174,1564,1872,4
42175,7909,2585,1
42176,7713,595,2
42177,2276,600,2
42178,4640,1618,5
42179,5895,1890,5
42180,44,733,1
42181,296,913,2
42182,7182,2620,3
42183,307,1601,2
42184,2091,1513,5
42185,5056,111,1
42186,5239,2770,4
42187,1307,1114,2
42188,4302,2533,4
42189,452,1655,1
42190,6984,918,5
42191,496,2299,5
42192,6123,172,5
42193,5820,348,3
42194,2000,1087,1
42195,2617,99,3
42196,1563,1185,5
42197,7532,2082,3
42198,1538,465,2
42199,4669,2353,2
42200,3316,2699,2
42201,7752,1427,1
42202,4367,1964,5
42203,7832,779,4
42204,7588,2373,4
42205,6654,1232,1
42206,653,484,5
42207,4562,159,5
42208,1865,302,1
42209,5564,336,3
42210,2250,1413,2
42211,7009,2001,1
42212,6023,1751,1
42213,581,2514,3
42214,3995,2349,3
42215,4619,2275,4
42216,6538,229,4
42217,3089,1428,2
42218,5270,632,2
42219,3239,2454,4
42220,7313,1522,1
42221,4936,2662,3
42222,5533,896,5
42223,7645,2307,1
42224,7441,2733,2
42225,3285,795,1
42226,2028,501,3
42227,2218,1360,1
42228,4791,1542,2
42229,5559,468,4
42230,648,505,2
42231,6708,2561,5
42232,5307,1661,1
42233,5914,523,1
42234,3935,1786,3
42235,1974,1413,2
42236,4535,1754,2
42237,7225,524,3
42238,1170,1655,1
42239,3315,49,1
42240,4146,1379,5
42241,1537,1786,1
42242,3046,239,4
42243,3681,1230,3
42244,5316,2359,3
42245,7796,1132,3
42246,5056,1451,3
42247,977,351,2
42248,2814,1940,4
42249,7273,1533,3
42250,1686,1855,5
42251,293,1836,3
42252,1302,1343,5
42253,6438,2762,3
42254,928,967,5
42255,3342,2796,5
42256,7982,2492,3
42257,4670,1752,5
42258,1825,621,2
42259,3631,2188,1
42260,838,852,1
42261,3995,2547,4
42262,373,503,3
42263,1245,270,3
42264,2721,1956,5
42265,5110,2352,4
42266,3884,2398,4
42267,116,1463,5
42268,4510,1320,2
42269,4870,1700,4
42270,4261,1314,4
42271,4791,2629,3
42272,3802,1479,3
42273,6678,171,5
42274,3006,1043,4
42275,6088,2611,5
42276,7337,1889,1
42277,863,373,5
42278,3026,1151,4
42279,6157,1984,1
42280,6466,470,1
42281,1922,2498,4
42282,3364,2270,2
42283,4530,1326,5
42284,3327,2174,1
42285,6783,672,5
42286,998,2575,3
42287,6622,2771,2
42288,5745,739,1
42289,3202,207,1
42290,1001,1025,1
42291,522,204,1
42292,3612,2468,2
42293,7431,642,3
42294,619,1373,2
42295,1764,1283,1
42296,6726,748,5
42297,4228,584,3
42298,6125,1754,1
42299,1906,737,4
42300,4172,375,4
42301,3006,721,5
42302,6582,457,4
42303,4466,2246,3
42304,204,1965,4
42305,2718,2424,2
42306,4578,2090,1
42307,7367,1380,2
42308,6765,956,3
42309,5528,2013,2
42310,1236,2547,5
42311,3437,1245,5
42312,3422,636,2
42313,2897,1254,2
42314,2400,501,2
42315,4213,283,2
42316,2325,165,4
42317,7145,1177,1
42318,5802,980,5
42319,1629,1671,2
42320,5330,486,5
42321,102,19,2
42322,185,1338,3
42323,5119,992,3
42324,2523,2121,3
42325,7093,1472,4
42326,4981,160,2
42327,3083,352,5
42328,7139,2,1
42329,821,793,5
42330,262,1027,3
42331,310,1054,3
42332,7846,1348,3
42333,7311,1377,2
42334,1360,742,5
42335,4975,1801,3
42336,7601,541,1
42337,4774,1755,2
42338,1041,1818,1
42339,581,1111,2
42340,7874,482,2
42341,1757,1914,2
42342,452,342,4
42343,539,2482,2
42344,6853,2806,4
42345,6379,1388,2
42346,1080,1593,2
42347,2894,2620,4
42348,1155,2518,1
42349,5445,1401,2
42350,5291,600,2
42351,7846,824,4
42352,1546,339,1
42353,4815,2228,4
42354,1135,2335,4
42355,4933,2149,5
42356,5885,2087,5
42357,7147,1569,3
42358,457,644,5
42359,6444,670,4
42360,5345,1328,3
42361,630,111,4
42362,7956,282,2
42363,6805,1547,1
42364,7926,413,1
42365,1833,666,4
42366,3710,545,5
42367,4511,1526,1
42368,4296,2010,3
42369,2162,2703,2
42370,7244,812,2
42371,6078,1644,3
42372,1495,2273,4
42373,4803,1734,2
42374,2478,637,1
42375,2333,1256,3
42376,5106,785,3
42377,6540,1741,2
42378,5517,2500,2
42379,175,631,2
42380,645,1956,3
42381,6227,630,4
42382,2132,340,5
42383,2364,215,5
42384,4416,1365,5
42385,1251,2596,1
42386,7171,537,5
42387,6365,1943,2
42388,3370,2573,3
42389,7954,2201,2
42390,4640,2651,4
42391,5504,2814,2
42392,2732,2069,2
42393,293,1138,1
42394,5106,977,5
42395,6638,105,5
42396,7425,1179,3
42397,5826,628,1
42398,6351,2355,1
42399,6135,1458,4
42400,5779,1036,3
42401,6339,2685,1
42402,7629,119,5
42403,2515,270,5
42404,7488,2168,2
42405,2563,466,1
42406,5758,57,2
42407,7546,2495,2
42408,969,2372,5
42409,6956,2007,3
42410,4783,81,3
42411,3851,761,2
42412,7875,2028,3
42413,1905,2789,4
42414,1920,2220,2
42415,6759,2532,1
42416,2366,1654,5
42417,3238,1217,3
42418,6853,450,1
42419,3822,1990,5
42420,4071,891,3
42421,5803,185,5
42422,4821,1649,2
42423,6661,2006,5
42424,1944,1346,3
42425,1497,956,1
42426,4423,1785,4
42427,7710,345,2
42428,2907,2839,5
42429,1406,1312,5
42430,2685,824,1
42431,6339,713,2
42432,7825,2188,1
42433,2194,1639,1
42434,2812,637,4
42435,3258,2529,5
42436,4435,1826,1
42437,3740,1287,1
42438,6696,2903,2
42439,5899,2554,5
42440,1738,649,1
42441,2437,2548,4
42442,5937,1126,1
42443,7213,1158,3
42444,4448,1633,1
42445,5073,1298,1
42446,5503,2428,3
42447,6646,1703,4
42448,576,293,5
42449,7199,1819,4
42450,6804,2,2
42451,3005,1745,1
42452,2921,2559,3
42453,2183,2523,1
42454,3989,1560,1
42455,3458,2866,5
42456,2405,1255,2
42457,3372,1962,5
42458,2925,84,3
42459,1122,1655,1
42460,2493,1417,4
42461,2560,1258,4
42462,4793,336,4
42463,2755,82,3
42464,2195,2830,1
42465,1557,2326,3
42466,4836,2371,4
42467,6682,127,3
42468,4720,934,3
42469,4739,757,2
42470,5821,2313,1
42471,4305,2696,2
42472,3855,1172,3
42473,7696,2631,1
42474,409,2807,2
42475,963,1776,1
42476,1224,1895,5
42477,925,245,4
42478,4704,326,2
42479,5940,1241,2
42480,6844,395,5
42481,4939,283,3
42482,663,1290,1
42483,1608,1107,3
42484,7032,2755,4
42485,3010,2339,5
42486,7862,2606,1
42487,2913,2242,2
42488,1019,1181,1
42489,2574,934,4
42490,4050,1993,4
42491,2652,1842,5
42492,2165,379,3
42493,2133,1101,5
42494,1978,1388,3
42495,2199,2905,4
42496,4935,354,5
42497,6055,622,1
42498,2446,2176,1
42499,2475,162,3
42500,3654,1283,1
42501,5868,1210,5
42502,518,2285,3
42503,3490,780,1
42504,4943,1951,5
42505,2416,980,2
42506,1972,1311,4
42507,2366,614,3
42508,7901,2375,4
42509,6891,118,5
42510,38,2454,1
42511,592,2831,1
42512,5642,460,4
42513,6258,239,5
42514,7536,1958,5
42515,2713,587,4
42516,4393,202,4
42517,1476,2234,5
42518,3678,2787,4
42519,4123,99,2
42520,7740,576,4
42521,1268,360,5
42522,745,2296,4
42523,5663,1376,2
42524,6900,364,1
42525,689,757,5
42526,5374,110,1
42527,7998,884,4
42528,7186,1559,5
42529,5696,2499,4
42530,6882,518,3
42531,6970,2189,5
42532,4255,284,1
42533,2534,1937,4
42534,5375,2069,5
42535,4890,2212,2
42536,3160,1110,2
42537,1757,987,2
42538,759,69,3
42539,3306,704,1
42540,5751,1472,1
42541,1578,1599,2
42542,6593,1410,2
42543,6083,2400,2
42544,311,1384,3
42545,1043,2684,1
42546,6165,460,2
42547,7927,1179,2
42548,7511,321,3
42549,4551,2000,4
42550,4330,1277,5
42551,5282,849,1
42552,291,2374,4
42553,1031,1706,5
42554,6441,1658,5
42555,539,1498,3
42556,2158,581,3
42557,6137,705,4
42558,6597,999,4
42559,6423,1401,4
42560,3288,2735,5
42561,6431,2203,3
42562,1699,2062,1
42563,6726,1791,2
42564,1635,1108,3
42565,101,901,1
42566,3486,2607,1
42567,2771,962,4
42568,1620,2196,5
42569,7191,1487,2
42570,3163,1423,5
42571,972,667,2
42572,234,935,3
42573,3708,1456,2
42574,7047,1672,2
42575,6157,2198,2
42576,2668,63,5
42577,6473,317,2
42578,6139,1009,3
42579,3698,1754,5
42580,6860,1243,3
42581,362,547,3
42582,7895,2630,4
42583,262,472,2
42584,7109,145,1
42585,4015,773,5
42586,3142,1137,5
42587,2368,1199,1
42588,7106,2145,5
42589,5271,887,4
42590,6435,2256,4
42591,5549,1116,5
42592,154,2470,2
42593,7060,2200,2
42594,5656,967,3
42595,1635,1878,4
42596,3457,560,5
42597,4303,1251,3
42598,2231,2120,3
42599,4065,1360,4
42600,5472,2628,5
42601,5427,1636,5
42602,7820,2652,4
42603,2320,2031,2
42604,931,1866,2
42605,5423,1526,1
42606,1783,1298,4
42607,39,2749,1
42608,4915,2581,5
42609,3715,1430,3
42610,428,2550,3
42611,108,1481,2
42612,7713,2264,2
42613,761,146,2
42614,6552,2075,3
42615,2556,1926,3
42616,6597,882,1
42617,4816,2492,4
42618,7732,2047,1
42619,7863,1787,4
42620,1517,677,1
42621,1490,2161,2
42622,6613,2781,5
42623,6410,1232,2
42624,3302,775,1
42625,7829,103,2
42626,3018,259,4
42627,6113,1031,1
42628,1822,940,4
42629,7720,2515,4
42630,5644,2628,1
42631,1444,935,3
42632,5867,2660,1
42633,7266,342,5
42634,6962,807,1
42635,3712,1282,5
42636,3088,40,1
42637,5059,2653,3
42638,7333,81,3
42639,3010,149,5
42640,4484,2326,4
42641,1022,559,3
42642,692,623,2
42643,4462,1673,2
42644,7538,1913,1
42645,4372,594,4
42646,3379,1274,4
42647,7674,2222,4
42648,4889,2452,3
42649,1091,1950,4
42650,2064,758,3
42651,2540,2789,4
42652,4337,1932,5
42653,5445,2449,2
42654,4822,1467,4
42655,6286,2339,2
42656,2375,2705,1
42657,1592,2297,3
42658,3797,1963,3
42659,1972,58,1
42660,7166,541,4
42661,3966,2501,2
42662,6411,1403,2
42663,2601,2653,1
42664,4586,1030,5
42665,534,1696,3
42666,2011,2844,2
42667,2814,1545,1
42668,2095,77,3
42669,64,1198,4
42670,4648,2615,5
42671,545,368,2
42672,7916,2567,1
42673,7958,1747,2
42674,2201,1890,2
42675,614,2901,4
42676,3741,1541,3
42677,388,1640,1
42678,5875,1091,5
42679,5375,194,5
42680,5100,1014,2
42681,1784,1996,3
42682,5740,2654,3
42683,1315,28,2
42684,6440,1450,4
42685,10,1974,3
42686,2993,241,5
42687,5212,1912,4
42688,1915,623,4
42689,3816,1154,3
42690,4334,2316,5
42691,4441,2096,4
42692,4837,2335,1
42693,1323,289,1
42694,5860,1065,2
42695,2900,1165,1
42696,5930,2071,1
42697,6557,311,4
42698,723,2467,3
42699,6682,2377,1
42700,5072,2848,2
42701,1450,1505,1
42702,2087,1564,4
42703,7707,955,2
42704,3599,2805,1
42705,6037,1582,2
42706,5048,2838,2
42707,4773,1613,5
42708,184,1059,3
42709,779,2556,1
42710,3670,1304,5
42711,3650,1285,2
42712,951,2144,1
42713,3428,2724,5
42714,3777,1151,1
42715,3354,1647,2
42716,3521,1139,4
42717,3208,541,5
42718,1707,1001,1
42719,2825,1006,4
42720,6692,1774,5
42721,6857,2597,5
42722,7342,2389,2
42723,3356,1825,5
42724,2164,2641,1
42725,3856,2767,5
42726,6889,2447,2
42727,2915,2835,3
42728,4395,1280,4
42729,2191,137,4
42730,7022,2723,4
42731,6096,249,3
42732,1653,1348,3
42733,3563,1296,1
42734,3106,453,3
42735,4695,2458,1
42736,7041,1182,4
42737,6238,1536,2
42738,3539,1196,5
42739,1053,605,2
42740,2363,395,3
42741,4005,1184,1
42742,4378,422,5
42743,6905,1351,1
42744,6552,1417,3
42745,7089,2334,4
42746,5404,2143,4
42747,6712,1222,4
42748,5220,1807,3
42749,2823,126,5
42750,2338,902,4
42751,105,219,2
42752,5363,476,4
42753,5939,957,2
42754,7911,1178,2
42755,7504,2187,1
42756,1898,637,4
42757,5068,969,2
42758,3777,1306,5
42759,1889,2300,3
42760,6728,825,4
42761,3866,1598,2
42762,7159,2201,4
42763,7285,1469,3
42764,7062,2594,3
42765,476,1913,5
42766,272,561,5
42767,7163,1463,3
42768,6935,2328,5
42769,5296,1139,1
42770,5164,84,3
42771,6943,1783,2
42772,7466,210,1
42773,2765,827,1
42774,4124,1396,2
42775,799,246,2
42776,643,1266,2
42777,4993,978,4
42778,2156,1560,5
42779,4737,1054,2
42780,3569,601,4
42781,2345,2414,4
42782,6049,2431,4
42783,1995,1443,4
42784,432,506,4
42785,5566,547,4
42786,5557,1808,2
42787,6539,492,5
42788,49,1776,1
42789,5444,968,1
42790,40,2530,1
42791,7321,221,2
42792,6934,1286,1
42793,3336,1324,5
42794,979,1567,5
42795,1721,655,4
42796,1494,841,5
42797,957,655,3
42798,3118,701,3
42799,4766,1850,5
42800,2566,2689,4
42801,3406,1878,3
42802,2177,2381,4
42803,1809,2012,2
42804,771,2664,4
42805,7404,2177,2
42806,1595,2391,3
42807,7577,1576,2
42808,6210,152,1
42809,2895,2576,4
